Time;Year;Country Name;Country Code;Population, total [SP.POP.TOTL];CO2 emissions (kt) [EN.ATM.CO2E.KT];Methane emissions (kt of CO2 equivalent) [EN.ATM.METH.KT.CE];Nitrous oxide emissions (thousand metric tons of CO2 equivalent) [EN.ATM.NOXE.KT.CE];Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent) [EN.ATM.GHGO.KT.CE];Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC];Fossil fuel energy consumption (% of total) [EG.USE.COMM.FO.ZS];Renewable energy consumption (% of total final energy consumption) [EG.FEC.RNEW.ZS];Energy imports, net (% of energy use) [EG.IMP.CONS.ZS];Electricity production from renewable sources, excluding hydroelectric (% of total) [EG.ELC.RNWX.ZS];Electricity production from oil, gas and coal sources (% of total) [EG.ELC.FOSL.ZS];Electricity production from nuclear sources (% of total) [EG.ELC.NUCL.ZS];Electricity production from hydroelectric sources (% of total) [EG.ELC.HYRO.ZS];Renewable electricity output (% of total electricity output) [EG.ELC.RNEW.ZS];Adjusted net national income per capita (constant 2015 US$) [NY.ADJ.NNTY.PC.KD];Manufacturing, value added (constant 2015 US$) [NV.IND.MANF.KD];Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE];Alternative and nuclear energy (% of total energy use) [EG.USE.COMM.CL.ZS]
2015;2015;Germany;DEU;81686611;742309,9976;52720,00122;36740;-11502,91406;;78,86255106;14,55;61,40016937;26,27108728;55,06305317;14,31992599;2,960682843;29,23177012;34601,01764;6,83E+11;3817,549415;12,86361986
2015;2015;France;FRA;66548272;311299,9878;63110,00061;39150;5498,539063;;46,48797087;13,34;44,11016597;6,196516733;6,055787639;77,62780083;9,661149897;15,85766663;30878,47487;2,54E+11;3692,017833;49,06154063
2015;2015;Belgium;BEL;11274196;95129,99725;8529,999733;4780;4896,526367;;75,87078435;9,37;80,09179197;20,34278484;39,21464312;37,53235176;0,457238166;20,80002301;33821,21615;58685798178;4687,787049;15,1103274
2015;2015;Netherlands;NLD;16939923;157410,0037;17500;8830;28,359375;;93,46100461;5,72;35,02100765;12,35759062;82,23312438;3,508676297;0,084491687;12,44208231;37498,57563;82695324277;4233,043857;3,373804806
2015;2015;Sweden;SWE;9799186;39189,99863;5210,000038;5440;-2620,030029;;25,11709613;51,91;24,65208338;16,75404956;1,085030044;34,73640007;46,50869815;63,26274771;43365,34886;68720206042;5102,785578;43,24115038
2015;2015;Switzerland;CHE;8282396;39090,00015;5219,99979;2440;30,83007813;;50,16822548;23,94;50,08899721;4,316383497;1,069640074;34,93199389;57,88159826;62,19798175;67173,85961;1,19E+11;2960,073389;39,88653588
2015;2015;Japan;JPN;127141000;1179439,941;28850,00038;18720;-29849,8125;;93,02645511;6,16;93,01912814;7,75568791;80,25937295;0,911553166;8,229092813;15,98478072;27545,81238;9,10E+11;3428,557216;3,092020739
2016;2016;Canada;CAN;36109487;556830,0171;94449,99695;40240;-112198,6016;;;22,05;;;;;;;35199,54332;1,55E+11;;
2016;2016;United States;USA;323071755;4894500;652349,9756;266430;37873,39063;;;9,46;;;;;;;49147,36292;2,12E+12;;
2016;2016;United Kingdom;GBR;65611593;380809,9976;51599,99847;28100;27049,65234;;;8,6;;;;;;;38019,778;2,69E+11;;
2016;2016;Italy;ITA;60627498;333339,9963;44720,00122;16320;-9429,554688;;;16,09;;;;;;;25484,30602;2,72E+11;;
2016;2016;Germany;DEU;82348669;747150,0244;51819,99969;36070;-16702,19531;;;14,24;;;;;;;35414,40219;7,10E+11;;
2016;2016;France;FRA;66724104;313920,0134;62200,00076;37650;996,6835938;;;14,24;;;;;;;31142,60858;2,57E+11;;
2016;2016;Belgium;BEL;11331422;94220,00122;8449,999809;4620;2697,187012;;;9,2;;;;;;;34130,75675;57720854817;;
2016;2016;Netherlands;NLD;17030314;158539,9933;17440,00053;8600;-2379,282715;;;5,59;;;;;;;37526,92623;84474982954;;
2016;2016;Sweden;SWE;9923085;38779,99878;5150,000095;5460;-4904,415039;;;50,89;;;;;;;43659,70832;69037817252;;
2016;2016;Switzerland;CHE;8373338;39669,99817;5210,000038;2450;1473,070801;;;24,1;;;;;;;65524,29075;1,24E+11;;
2016;2016;Japan;JPN;127076000;1167790,039;28549,99924;18750;-21412,03125;;;6,39;;;;;;;27795,37582;9,10E+11;;
2017;2017;Canada;CAN;36545236;568080,0171;98660,00366;40940;;;;22,47;;;;;;;36589,15326;1,58E+11;;
2017;2017;United States;USA;325122128;4819370,117;668390,0146;265710;;;;9,92;;;;;;;50196,66595;2,19E+12;;
2017;2017;United Kingdom;GBR;66058859;367000;51340,00015;28370;;;;9,7;;;;;;;38787,23595;2,72E+11;;
2017;2017;Italy;ITA;60536709;329190,0024;44849,99847;16180;;;;16,43;;;;;;;25976,94696;2,82E+11;;
2017;2017;Germany;DEU;82657002;732200,0122;51409,99985;34980;;;;15,22;;;;;;;36063,07984;7,36E+11;;
2017;2017;France;FRA;66918020;317829,9866;61299,99924;38620;;;;14,12;;;;;;;31675,95877;2,62E+11;;
2017;2017;Belgium;BEL;11375158;92720,00122;8170,000076;4570;;;;9,64;;;;;;;34382,55682;58606689909;;
2017;2017;Netherlands;NLD;17131296;155759,9945;16590,00015;8400;;;;6,36;;;;;;;39428,03804;89614129055;;
2017;2017;Sweden;SWE;10057698;38290,00092;5119,999886;5660;;;;51,81;;;;;;;44439,04899;71634072526;;
2017;2017;Switzerland;CHE;8451840;38700,00076;5159,999847;2440;;;;24,99;;;;;;;64499,2654;1,30E+11;;
2017;2017;Japan;JPN;126972000;1155229,98;28389,99939;18880;;;;6,92;;;;;;;28300,50693;9,48E+11;;
2018;2018;Canada;CAN;37065084;580090,0269;101730,0034;42760;;;;21,99;;;;;;;36628,42332;1,63E+11;;
2018;2018;United States;USA;326838199;4975310,059;709400,0244;267270;;;;10,12;;;;;;;51116,79579;2,28E+12;;
2018;2018;United Kingdom;GBR;66460344;360730,011;50779,99878;28130;;;;10,99;;;;;;;39147,13259;2,84E+11;;
2018;2018;Italy;ITA;60421760;324880,0049;44580,00183;15390;;;;17,08;;;;;;;26375,51156;2,87E+11;;
2018;2018;Germany;DEU;82905782;707700,0122;49849,99847;33120;;;;16,12;;;;;;;36426,25486;7,42E+11;;
2018;2018;France;FRA;67158348;307049,9878;60560,00137;38120;;;;15,21;;;;;;;31958,57575;2,67E+11;;
2018;2018;Belgium;BEL;11427054;93660,00366;8189,99958;4590;;;;10,66;;;;;;;34690,29894;58607355616;;
2018;2018;Netherlands;NLD;17231624;151360,0006;15529,99973;7960;;;;7,39;;;;;;;40275,15689;93173078049;;
2018;2018;Sweden;SWE;10175214;36009,99832;4880,000114;5440;;;;51,54;;;;;;;44511,02011;73331081430;;
2018;2018;Switzerland;CHE;8514329;37479,99954;5110,000134;2410;;;;24,2;;;;;;;63442,19544;1,37E+11;;
2018;2018;Japan;JPN;126811000;1116150,024;27920,00008;18800;;;;7,22;;;;;;;28113,65074;9,80E+11;;
2019;2019;Canada;CAN;37601230;580210,022;101699,9969;41500;;;;22,11;;;;;;;37041,01059;1,63E+11;;
2019;2019;United States;USA;328329953;4817720,215;744510,0098;264950;;;;10,42;;;;;;;51954,11155;2,32E+12;;
2019;2019;United Kingdom;GBR;66836327;348920,0134;50110,00061;28370;;;;12,24;;;;;;;;2,87E+11;;
2019;2019;Italy;ITA;59729081;317239,9902;44349,99847;15340;;;;17,27;;;;;;;26882,76411;2,85E+11;;
2019;2019;Germany;DEU;83092962;657400,0244;48709,99908;34120;;;;17,17;;;;;;;36665,5598;7,33E+11;;
2019;2019;France;FRA;67388001;300519,989;59659,99985;38260;;;;15,53;;;;;;;32473,40938;2,72E+11;;
2019;2019;Belgium;BEL;11488980;93010,00214;8079,999924;4580;;;;10,21;;;;;;;35457,50988;61009672927;;
2019;2019;Netherlands;NLD;17344874;146339,9963;15539,99996;8120;;;;8,54;;;;;;;40640,40077;93547595235;;
2019;2019;Sweden;SWE;10278887;35000;4769,999981;5640;;;;52,88;;;;;;;45565,16801;71988080392;;
2019;2019;Switzerland;CHE;8575280;37380,00107;5039,999962;2420;;;;24,76;;;;;;;64006,90692;1,41E+11;;
2019;2019;Japan;JPN;126633000;1081569,946;27379,99916;18700;;;;7,69;;;;;;;28165,20221;9,56E+11;;
2020;2020;Canada;CAN;38037204;;;;;;;;;;;;;;34083,92509;1,47E+11;;
2020;2020;United States;USA;331501080;;;;;;;;;;;;;;49410,34793;2,21E+12;;
2020;2020;United Kingdom;GBR;67081000;;;;;;;;;;;;;;;2,88E+11;;
2020;2020;Italy;ITA;59438851;;;;;;;;;;;;;;24252,98102;2,47E+11;;
2020;2020;Germany;DEU;83160871;;;;;;;;;;;;;;34459,83538;6,74E+11;;
2020;2020;France;FRA;67571107;;;;;;;;;;;;;;29009,70909;2,38E+11;;
2020;2020;Belgium;BEL;11538604;;;;;;;;;;;;;;32849,51249;58487417273;;
2020;2020;Netherlands;NLD;17441500;;;;;;;;;;;;;;37574,84599;91433212053;;
2020;2020;Sweden;SWE;10353442;;;;;;;;;;;;;;43619,01916;67967613299;;
2020;2020;Switzerland;CHE;8638167;;;;;;;;;;;;;;60153,45336;1,35E+11;;
2020;2020;Japan;JPN;126261000;;;;;;;;;;;;;;27166,3761;8,93E+11;;
2021;2021;Canada;CAN;38246108;;;;;;;;;;;;;;;1,54E+11;;
2021;2021;United States;USA;331893745;;;;;;;;;;;;;;;2,36E+12;;
2021;2021;United Kingdom;GBR;67326569;;;;;;;;;;;;;;;3,16E+11;;
2021;2021;Italy;ITA;59109668;;;;;;;;;;;;;;;2,79E+11;;
2021;2021;Germany;DEU;83196078;;;;;;;;;;;;;;;7,08E+11;;
2021;2021;France;FRA;67749632;;;;;;;;;;;;;;;2,50E+11;;
2021;2021;Belgium;BEL;11592952;;;;;;;;;;;;;;;58504725674;;
2021;2021;Netherlands;NLD;17533044;;;;;;;;;;;;;;;97702572336;;
2021;2021;Sweden;SWE;10415811;;;;;;;;;;;;;;;74126828515;;
2021;2021;Switzerland;CHE;8703405;;;;;;;;;;;;;;;1,51E+11;;
2021;2021;Japan;JPN;125681593;;;;;;;;;;;;;;;;;
